com.equibase.todaysracing.ui.LoginActivity$LoginTask:  java.lang.Object  runBackgroundTask(java.lang.Object[])	com.equibase.todaysracing.ui.LoginActivity$LoginTask:  com.equibase.todaysracing.domain.LoginResult  runBackgroundTask(java.lang.Object[])
com.equibase.todaysracing.service.Delegate:  org.json.JSONArray  getWorkoutHorseInfo(int,int,int,java.lang.String,java.lang.String,com.equibase.todaysracing.domain.Workout)	com.equibase.todaysracing.service.Delegate:  org.json.JSONArray  getResponseAsJsonArray(java.lang.String)
com.equibase.todaysracing.fragments.EntriesPlusWebViewFragment:  void  onPause()	com.equibase.todaysracing.ui.TopFragmentActivity:  void  setSwipe(boolean)
com.equibase.todaysracing.fragments.RaceScheduleFragment$Adapter:  android.view.View  getRaceSchedule(android.view.View,com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.RaceSchedule:  com.equibase.todaysracing.domain.Track  getTrack()
com.equibase.todaysracing.util.Util:  android.view.View  getWagerView(com.equibase.todaysracing.util.AdapterItem,android.view.LayoutInflater,int)	com.equibase.todaysracing.TodaysRacing:  android.graphics.Typeface  getRegularTypeFace()
com.equibase.todaysracing.ui.WorkoutHorseListActivity$WorkoutAdapter:  android.view.View  getListItemView(android.view.View,com.equibase.todaysracing.util.AdapterItem,int,android.view.ViewGroup)	com.equibase.todaysracing.domain.WorkoutHorseInfo:  java.lang.String  getHorseName()
com.equibase.todaysracing.adapters.SlideMenuAdapter:  void  setLogin(boolean)	com.equibase.todaysracing.adapters.SlideMenuAdapter:  void  loadMenuItems()
com.equibase.todaysracing.domain.Card:  void  <init>(org.json.JSONObject)	com.equibase.todaysracing.domain.Card:  void  setRaceDate(java.util.Calendar)
com.equibase.todaysracing.activity.AbstractRaceActivity:  void  <init>()	com.equibase.todaysracing.BaseFragment:  void  <init>()
com.equibase.todaysracing.fragments.CarryoversFragment:  void  onViewCreated(android.view.View,android.os.Bundle)	com.equibase.todaysracing.ui.TopFragmentActivity:  void  setHeaders(android.support.v4.app.Fragment)
com.equibase.todaysracing.ui.EntriesRaceListActivity$Adapter:  android.view.View  getEntriesRaceView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.Race:  java.lang.String  getDistance()
com.equibase.todaysracing.service.Delegate:  java.lang.String  setDeviceToken(java.lang.String,java.lang.String)	com.equibase.todaysracing.service.Delegate:  javax.net.ssl.HttpsURLConnection  postResponse(java.lang.String,java.lang.String)
com.equibase.todaysracing.view.common.RaceRecordView:  void  setRaceRecordList(java.util.List)	com.equibase.todaysracing.view.common.RaceRecordView:  void  updateView(android.content.Context)
com.equibase.todaysracing.fragments.AbstractDatesFragment:  void  <init>()	com.equibase.todaysracing.BaseFragment:  void  <init>()
com.equibase.todaysracing.service.Delegate:  org.json.JSONArray  getWorkoutHorseInfo(int,int,int,java.lang.String,java.lang.String,com.equibase.todaysracing.domain.Workout)	com.equibase.todaysracing.domain.Workout:  java.lang.String  getBreedTypeCode()
com.equibase.todaysracing.activity.AbstractTrackListActivity$ViewHolder:  com.equibase.todaysracing.activity.AbstractTrackListActivity$ViewHolder  create(android.view.View)	com.equibase.todaysracing.activity.AbstractTrackListActivity$ViewHolder:  void  <init>(android.widget.TextView,android.widget.TextView)
com.equibase.todaysracing.ui.EntriesRaceListActivity$Adapter:  android.view.View  getAdView(android.view.View,com.equibase.todaysracing.domain.AdData)	com.equibase.todaysracing.ui.EntriesRaceListActivity:  java.lang.String  access$100(com.equibase.todaysracing.ui.EntriesRaceListActivity)
com.equibase.todaysracing.purchase.IabHelper:  boolean  subscriptionsSupported()	com.equibase.todaysracing.purchase.IabHelper:  void  checkNotDisposed()
com.equibase.todaysracing.fragments.BetCalculatorFragment:  void  onViewCreated(android.view.View,android.os.Bundle)	com.equibase.todaysracing.fragments.BetCalculatorFragment$BetCalculatorWebViewClient:  void  <init>(com.equibase.todaysracing.fragments.BetCalculatorFragment)
com.equibase.todaysracing.view.common.AutofitHelper:  void  <init>(android.widget.TextView)	com.equibase.todaysracing.view.common.AutofitHelper:  int  getMaxLines(android.widget.TextView)
com.equibase.todaysracing.ui.EntriesTrackListActivity$Adapter:  android.view.View  getAdView(android.view.View,com.equibase.todaysracing.domain.AdData)	com.equibase.todaysracing.domain.AdData:  int  getAdUnitId()
com.equibase.todaysracing.fragments.CarryoversFragment:  void  <init>()	com.equibase.todaysracing.BaseFragment:  void  <init>()
com.equibase.todaysracing.ui.WorkoutHorseListActivity$WorkoutAdapter:  android.view.View  getListItemView(android.view.View,com.equibase.todaysracing.util.AdapterItem,int,android.view.ViewGroup)	com.equibase.todaysracing.domain.WorkoutHorseInfo:  int  getTiming()
com.equibase.todaysracing.purchase.IabHelper$2:  void  run()	com.equibase.todaysracing.purchase.IabHelper:  void  flagEndAsync()
com.equibase.todaysracing.fragments.WorkoutListFragment:  void  onRefresh(com.handmark.pulltorefresh.library.PullToRefreshBase)	com.equibase.todaysracing.fragments.WorkoutListFragment:  void  refresh()
com.equibase.todaysracing.domain.PreferenceManager:  java.lang.String  getRegisterId()	com.equibase.todaysracing.domain.PreferenceManager:  java.lang.String  getSharedPreferenceString(java.lang.String)
com.equibase.todaysracing.service.Delegate:  org.json.JSONObject  isValidAuthenticationToken(java.lang.String)	com.equibase.todaysracing.service.Delegate:  org.json.JSONObject  getResponseAsJsonObject(java.lang.String,java.lang.String,java.lang.String)
com.equibase.todaysracing.gcm.RegistrationIntentService:  void  sendRegistrationToServer(java.lang.String)	com.equibase.todaysracing.domain.PreferenceManager:  com.equibase.todaysracing.domain.PreferenceManager  getInstance(android.content.Context)
com.equibase.todaysracing.activity.AbstractChangesActivity$Task:  java.lang.Object  doInBackground(java.lang.Object[])	com.equibase.todaysracing.activity.AbstractChangesActivity$Task:  org.json.JSONObject  doInBackground(java.lang.Object[])
com.equibase.todaysracing.activity.AbstractRaceActivity$Task:  java.lang.Object  doInBackground(java.lang.Object[])	com.equibase.todaysracing.activity.AbstractRaceActivity$Task:  org.json.JSONObject  doInBackground(java.lang.Object[])
com.equibase.todaysracing.ui.NotificationsFragment:  void  onViewCreated(android.view.View,android.os.Bundle)	com.equibase.todaysracing.domain.PreferenceManager:  com.equibase.todaysracing.domain.PreferenceManager  getInstance(android.content.Context)
com.equibase.todaysracing.fragments.AbstractDatesFragment:  void  onRefresh(com.handmark.pulltorefresh.library.PullToRefreshBase)	com.equibase.todaysracing.fragments.AbstractDatesFragment$GetDataTask:  void  <init>(com.equibase.todaysracing.fragments.AbstractDatesFragment,com.equibase.todaysracing.fragments.AbstractDatesFragment$1)
com.equibase.todaysracing.activity.AbstractTrackListActivity:  void  onResume()	com.equibase.todaysracing.BaseFragment:  void  onResume()
com.equibase.todaysracing.fragments.ChangesAndWeatherFragment:  void  onPause()	com.equibase.todaysracing.BaseFragment:  void  onPause()
com.equibase.todaysracing.domain.Person:  java.lang.String  getDisplayName()	com.equibase.todaysracing.util.FormatHelper:  java.lang.String  formatAsFullName(java.lang.String,java.lang.String,java.lang.String)
com.equibase.todaysracing.activity.AbstractRaceActivity:  void  initializeContentView(java.util.Date,com.equibase.todaysracing.domain.Track,com.equibase.todaysracing.domain.Race)	com.equibase.todaysracing.util.FormatHelper:  java.lang.String  toProperCase(java.lang.String)
com.equibase.todaysracing.ui.ChangesCardActivity$Adapter:  android.view.View  getChangesWeatherView(com.equibase.todaysracing.util.AdapterItem)	com.equibase.todaysracing.domain.Weather:  int  getCurrentHumidity()
com.equibase.todaysracing.domain.Horse:  void  <init>(org.json.JSONObject)	com.equibase.todaysracing.domain.Horse:  void  setFoalingDate(java.util.Calendar)
com.equibase.todaysracing.fragments.ResultDatesFragment:  android.view.View  onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)	com.equibase.todaysracing.TodaysRacing:  android.graphics.Typeface  getLightTypeFace()
